timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1740548463366,657,HTTP Request,200,OK,1000RutaPorSegundo 1-52,text,true,,395,264,668,668,http://127.0.0.1:5001/api/entregas,657,0,1
1740548463324,702,HTTP Request,200,OK,1000RutaPorSegundo 1-9,text,true,,396,264,668,668,http://127.0.0.1:5001/api/entregas,701,0,0
1740548463317,711,HTTP Request,200,OK,1000RutaPorSegundo 1-3,text,true,,395,264,668,668,http://127.0.0.1:5001/api/entregas,711,0,2
1740548463348,680,HTTP Request,200,OK,1000RutaPorSegundo 1-31,text,true,,397,264,669,669,http://127.0.0.1:5001/api/entregas,680,0,1
1740548463319,741,HTTP Request,200,OK,1000RutaPorSegundo 1-5,text,true,,396,264,701,701,http://127.0.0.1:5001/api/entregas,741,0,1
1740548463343,718,HTTP Request,200,OK,1000RutaPorSegundo 1-29,text,true,,396,264,701,701,http://127.0.0.1:5001/api/entregas,718,0,1
1740548463349,722,HTTP Request,200,OK,1000RutaPorSegundo 1-33,text,true,,396,264,708,708,http://127.0.0.1:5001/api/entregas,722,0,1
1740548463338,746,HTTP Request,200,OK,1000RutaPorSegundo 1-24,text,true,,395,264,725,725,http://127.0.0.1:5001/api/entregas,745,0,0
1740548463351,743,HTTP Request,200,OK,1000RutaPorSegundo 1-35,text,true,,395,264,734,734,http://127.0.0.1:5001/api/entregas,738,0,1
1740548463357,739,HTTP Request,200,OK,1000RutaPorSegundo 1-43,text,true,,397,264,734,734,http://127.0.0.1:5001/api/entregas,739,0,0
1740548463371,752,HTTP Request,200,OK,1000RutaPorSegundo 1-58,text,true,,395,264,763,763,http://127.0.0.1:5001/api/entregas,751,0,1
1740548463364,764,HTTP Request,200,OK,1000RutaPorSegundo 1-51,text,true,,397,264,766,766,http://127.0.0.1:5001/api/entregas,764,0,1
1740548463385,746,HTTP Request,200,OK,1000RutaPorSegundo 1-72,text,true,,393,264,768,768,http://127.0.0.1:5001/api/entregas,746,0,1
1740548463349,795,HTTP Request,200,OK,1000RutaPorSegundo 1-34,text,true,,395,264,778,778,http://127.0.0.1:5001/api/entregas,795,0,1
1740548463350,801,HTTP Request,200,OK,1000RutaPorSegundo 1-36,text,true,,395,264,785,785,http://127.0.0.1:5001/api/entregas,801,0,2
